,author,count,surname,race,"Asian,GreaterEastAsian,EastAsian","Asian,GreaterEastAsian,Japanese","Asian,IndianSubContinent","GreaterAfrican,Africans","GreaterAfrican,Muslim","GreaterEuropean,British","GreaterEuropean,EastEuropean","GreaterEuropean,Jewish","GreaterEuropean,WestEuropean,French","GreaterEuropean,WestEuropean,Germanic","GreaterEuropean,WestEuropean,Hispanic","GreaterEuropean,WestEuropean,Italian","GreaterEuropean,WestEuropean,Nordic",african
640,j warner,1,warner,"GreaterEuropean,British",0.004133431,0.0016000448,0.029982828,0.0037246156,0.0016498654,0.8164346,0.0049776835,0.081960365,0.027189165,0.003018444,0.016828666,0.007324533,0.0011757128,Non-African
637,j tytgat,1,tytgat,"Asian,IndianSubContinent",0.0006157092,0.00010507858,0.47400227,0.0035422498,0.02213961,0.18502396,0.021150475,0.015153599,0.24245572,0.007827402,0.012605264,0.014069026,0.0013096824,Non-African
629,j sundstrom,1,sundstrom,"GreaterEuropean,British",0.0035243593,0.0016964988,0.0038974546,0.00087685866,0.00046108736,0.8911223,0.004081711,0.07260645,0.0075154817,0.0032504755,0.005748214,0.0020139543,0.0032053182,Non-African
636,j tyldesley,1,tyldesley,"GreaterEuropean,British",0.0044268155,0.00032593793,0.007727922,0.0051411423,0.00021678349,0.9636789,0.00085102,0.0039724316,0.0056434255,0.0027060192,0.0033325548,0.0013934795,0.00058357895,Non-African
635,j trafford,1,trafford,"GreaterEuropean,British",0.0034809902,0.0002364483,0.0009710276,0.00029834558,0.00025359675,0.9560175,0.0008280552,0.004295601,0.024661647,0.0010156988,0.0037815135,0.0023254964,0.0018341097,Non-African
634,j torr,1,torr,"GreaterEuropean,British",0.0030069894,0.0010203108,0.0180827,0.006335514,0.108858846,0.5273542,0.1328206,0.113987364,0.020425148,0.037269894,0.013752477,0.00879685,0.008289083,Non-African
633,j tokeley,1,tokeley,"GreaterEuropean,British",0.00635366,0.001946951,0.00037918566,0.11201422,0.006953163,0.70993483,0.006596659,0.054412767,0.03130894,0.00085945136,0.055756364,0.010740985,0.0027428512,Non-African
632,j tinsley,1,tinsley,"GreaterEuropean,British",0.010015753,0.0017495658,0.011081043,0.009711611,0.00053343683,0.9107232,0.0022094208,0.011162623,0.02724386,0.005686258,0.0059206723,0.002779475,0.0011830716,Non-African
631,j thangavelautham,1,thangavelautham,"Asian,IndianSubContinent",0.0010732104,0.00010492862,0.88753164,0.00078243343,0.00028040612,0.08554277,0.0031696262,0.002129563,0.0063567422,0.0004411915,0.0120774405,0.00045359976,5.6464993e-05,Non-African
630,j thalhamer,1,thalhamer,"GreaterEuropean,British",0.007677759,0.005692517,0.23558678,0.001986728,0.056352194,0.3053179,0.0068934937,0.012624741,0.16404192,0.030412076,0.14384998,0.0058877654,0.023676164,Non-African
606,j mori,1,mori,"Asian,GreaterEastAsian,Japanese",0.0109522445,0.72424483,0.009324326,0.009475346,0.004138925,0.013133734,0.004792577,0.008323559,0.026412657,0.0028945834,0.06698558,0.112453446,0.006868174,Non-African
605,j moncur,1,moncur,"GreaterEuropean,British",0.012452351,0.008550188,0.0035386973,0.026723268,0.011586787,0.60379946,0.0047340496,0.017311772,0.16882023,0.00607653,0.09467399,0.03553507,0.006197644,Non-African
604,j mccarter,1,mccarter,"GreaterEuropean,British",0.0069136526,0.013222758,0.0011355962,0.0029934219,0.0010830914,0.9357893,0.00096760195,0.01794638,0.010595527,0.0008479105,0.004651795,0.0029717644,0.00088112004,Non-African
571,j clements,1,clements,"GreaterEuropean,British",0.003133617,0.0016060354,0.002057412,0.013186549,0.0009665517,0.8670979,0.0077508194,0.012417914,0.045069877,0.0070327357,0.014558076,0.022535896,0.002586577,Non-African
580,j fullman,1,fullman,"GreaterEuropean,Jewish",0.00069697277,0.0025438808,0.0007410178,0.0020807118,0.0049850913,0.3027898,0.02658226,0.621121,0.008751628,0.008599726,0.009571508,0.0070141335,0.0045222323,Non-African
578,j frawley,1,frawley,"GreaterEuropean,British",0.0032571517,0.000120705154,0.0017423374,0.0014556579,0.0015791105,0.9658126,0.00030813648,0.007916811,0.010268856,0.000607916,0.002506909,0.004252636,0.0001711907,Non-African
577,j farias,1,farias,"GreaterEuropean,WestEuropean,Hispanic",0.0005962032,0.0030895844,0.08873033,0.034011923,0.05262005,0.043657523,0.01625929,0.28552276,0.07011692,0.015889095,0.34595206,0.041521285,0.0020329773,Non-African
576,j doole,1,doole,"GreaterEuropean,British",0.0016356496,0.0012106966,0.011525653,0.007976067,0.0014616691,0.9273076,0.00073075126,0.018755391,0.016642548,0.0048745307,0.0039735637,0.003117365,0.00078855123,Non-African
575,j de rivera,1,de rivera,"GreaterEuropean,WestEuropean,Hispanic",0.00036589534,0.00398579,0.019976083,0.0012770722,0.0024622786,0.021933533,0.0058698896,0.029770752,0.066187866,0.0016625882,0.80301464,0.042928834,0.0005646522,Non-African
574,j curley,1,curley,"GreaterEuropean,British",0.003117508,0.00032798713,0.0016426577,0.0020639857,0.00041148457,0.95708215,0.0008724917,0.014427114,0.008921879,0.0009459051,0.005259423,0.0046143807,0.00031284278,Non-African
572,j congdon,1,congdon,"GreaterEuropean,British",0.06221084,0.001057073,0.011739555,0.0036818318,0.0002678325,0.7689871,0.00027777164,0.011230254,0.11786239,0.0001640235,0.011894492,0.01045271,0.00017415475,Non-African
569,j cissell,1,cissell,"GreaterEuropean,British",0.0026543206,0.0026911288,0.0008434777,0.17890716,0.0015802837,0.55833536,0.056573726,0.033467278,0.09870285,0.046235103,0.0125514055,0.005630349,0.0018275928,Non-African
603,j mc ill lee,1,mc ill lee,"GreaterEuropean,British",0.0017093546,0.004830836,0.00039117498,0.0011154286,0.008354721,0.9592507,0.00011234944,0.00027968665,0.0072099646,0.00022616173,0.013731166,0.0023199723,0.00046857604,Non-African
568,j cheng,1,cheng,"Asian,GreaterEastAsian,EastAsian",0.9766817,0.000121684294,0.00037593703,0.001742045,0.00018110912,0.0024522077,0.00041572613,0.00059879175,0.0023367016,0.00046326852,0.00033994333,0.00038149572,0.013909214,Non-African
567,j chapuis,1,chapuis,"GreaterEuropean,WestEuropean,French",0.007213886,0.0031091,0.0144031765,0.00954399,0.024326285,0.057502937,0.012812699,0.049781155,0.5742256,0.003921682,0.086833596,0.15491366,0.0014122404,Non-African
566,j castro,1,castro,"GreaterEuropean,WestEuropean,Hispanic",0.00021384595,0.001234812,0.0011976211,0.00055839797,0.0010807823,0.016189892,0.009767449,0.054822613,0.04361738,0.0026355844,0.80490756,0.063625716,0.00014842767,Non-African
565,j casey,1,casey,"GreaterEuropean,British",0.008225818,0.0021773227,0.000879676,0.0031303002,0.005144189,0.7565786,0.0036927734,0.03264699,0.10540327,0.0032849594,0.032086752,0.044798095,0.0019512491,Non-African
564,j carvalho,1,carvalho,"GreaterEuropean,WestEuropean,Hispanic",0.0004113679,0.005265727,0.00038663752,0.002504519,0.008218085,0.0035174333,0.014565264,0.029350668,0.008527554,0.01025805,0.9128533,0.0033145756,0.00082684174,Non-African
563,j cartwright,1,cartwright,"GreaterEuropean,British",0.001037072,0.0032960812,0.009431982,0.0011722518,0.0014460732,0.9561001,0.0005176175,0.0039407737,0.0038796735,0.00085769134,0.01630016,0.0012470983,0.0007734044,Non-African
560,j borges,1,borges,"GreaterEuropean,WestEuropean,Hispanic",0.0022076378,0.0019746786,0.0066528157,0.014872034,0.002388465,0.22625834,0.016974922,0.078382425,0.06689796,0.040367592,0.4705695,0.029504621,0.042948972,Non-African
581,j furphy,1,furphy,"GreaterEuropean,British",0.013718008,0.009222303,0.0015020232,0.02111621,0.011741946,0.69416964,0.037230007,0.0635441,0.052605834,0.0069696824,0.033140767,0.052183565,0.0028559633,Non-African
582,j garry,1,garry,"GreaterEuropean,British",0.0118148355,0.001977747,0.014350032,0.004817255,0.017036865,0.5355352,0.006346756,0.06832433,0.21442457,0.0013945504,0.08142461,0.040182736,0.0023705119,Non-African
583,j godwin,1,godwin,"GreaterEuropean,British",0.000491182,0.00023967196,0.0015796018,0.00040701166,0.00017270862,0.9749248,0.000950889,0.01350913,0.004802188,0.0002895742,0.0018724615,0.00063290604,0.00012775435,Non-African
584,j grant,1,grant,"GreaterEuropean,British",0.0047849715,0.002499578,0.01433969,0.0012052488,0.0029874193,0.72922844,0.011383903,0.08121577,0.09674188,0.00956457,0.023673156,0.015560641,0.0068146614,Non-African
602,j marozzi,1,marozzi,"GreaterEuropean,WestEuropean,Italian",9.975232e-05,0.0001320633,0.00014807239,0.0020585135,0.00095224776,0.023355486,0.00062739366,0.011488147,0.06717892,0.0013928645,0.04041959,0.85203487,0.00011198525,Non-African
601,j mann,1,mann,"GreaterEuropean,British",0.0065257624,0.004120945,0.059003,0.004242719,0.005446939,0.5894254,0.028151399,0.103519216,0.02742265,0.13857271,0.010907144,0.0086733,0.013988842,Non-African
600,j manley,1,manley,"GreaterEuropean,British",0.005021744,0.001711022,0.00660862,0.008327357,0.0007789531,0.9124311,0.002738767,0.009245482,0.019330809,0.006508506,0.023678655,0.0026952385,0.0009236977,Non-African
599,j mangles,1,mangles,"GreaterEuropean,British",0.0034360667,0.0013813656,0.004924126,0.0061868727,0.0009593324,0.9383876,0.0007997209,0.007713244,0.015098061,0.0026179396,0.008732638,0.005585836,0.0041770614,Non-African
598,j lou,1,lou,"Asian,GreaterEastAsian,EastAsian",0.47243172,0.047224388,0.0020478105,0.011001538,0.0047423774,0.029275415,0.0013465188,0.0005028064,0.39177752,0.0036954952,0.0032925596,0.024406973,0.008254908,Non-African
597,j london,1,london,"GreaterEuropean,British",0.0023200247,0.0018675382,0.022390166,0.0033251792,0.0012431024,0.7301013,0.0048266966,0.07927355,0.112702414,0.0013079474,0.009783885,0.028848091,0.0020102272,Non-African
596,j lippelt,1,lippelt,"GreaterEuropean,WestEuropean,Germanic",0.0029693122,0.00057612115,0.002605598,0.0019309543,0.005176462,0.10831217,0.13918409,0.15602443,0.08463926,0.39648736,0.036460504,0.045594763,0.020039046,Non-African
595,j li,1,li,"Asian,GreaterEastAsian,EastAsian",0.9548798,0.0005610909,0.00054387405,0.00020113999,0.0026640457,0.019957615,0.0013682372,0.0063463706,0.0014352574,0.0016812311,0.0010487752,0.0030851774,0.0062273284,Non-African
592,j kebernik,1,kebernik,"GreaterEuropean,Jewish",6.61807e-05,0.00011851697,0.0004314079,0.0070589986,0.06988099,0.016215641,0.0955726,0.7657916,0.009564388,0.020759268,0.007070631,0.0051916707,0.0022781293,Non-African
591,j kawaguchi,1,kawaguchi,"Asian,GreaterEastAsian,Japanese",0.007430684,0.9908717,7.068711e-06,0.0006825561,0.0003823201,0.00030934086,2.4560948e-05,7.4207834e-05,0.00010667905,2.6396215e-06,5.749812e-05,4.704865e-05,3.637807e-06,Non-African
589,j joos,1,joos,"GreaterEuropean,British",0.088960744,0.06447227,0.048275545,0.014974652,0.0527663,0.41444984,0.042216197,0.04376803,0.08408388,0.058431696,0.07093964,0.009435817,0.007225397,Non-African
588,j jamin,1,jamin,"GreaterAfrican,Muslim",0.034015607,0.009867839,0.08474992,0.043130036,0.289768,0.14030041,0.046744447,0.09336086,0.18252404,0.009508215,0.05342517,0.009533291,0.0030722397,African
587,j ivens,1,ivens,"GreaterEuropean,British",0.0076463525,0.0040462627,0.011913657,0.0033204756,0.002496282,0.7423418,0.014227729,0.026933122,0.103867665,0.029559147,0.027229216,0.015474646,0.010943513,Non-African
586,j igo,1,igo,"GreaterEuropean,WestEuropean,Hispanic",0.013991166,0.01557724,0.00027200565,0.17694709,0.0045861704,0.032958977,0.04141209,0.015628543,0.06460057,0.0014142677,0.5754822,0.05548714,0.0016425439,Non-African
585,j greenfield,1,greenfield,"GreaterEuropean,British",0.0016894873,0.0013315601,0.002265919,0.0010613373,0.00071088463,0.7173446,0.013013542,0.22109412,0.024565518,0.004197377,0.010547666,0.0013565058,0.0008215502,Non-African
648,ja castillo luchau,1,castillo luchau,"GreaterEuropean,WestEuropean,Hispanic",3.9925395e-05,0.0007202603,0.00012092202,6.396729e-05,0.00038808785,0.0055186055,0.019986063,0.03806862,0.25018772,0.0055998494,0.67098427,0.008033031,0.00028862758,Non-African
651,ja waddy,1,waddy,"GreaterEuropean,British",0.0005674571,0.00022702517,0.13264173,0.014470495,0.009698104,0.7904097,0.0016058888,0.00818529,0.016693851,0.00149155,0.002314727,0.014655887,0.007038253,Non-African
557,j bassi,1,bassi,"GreaterEuropean,WestEuropean,Italian",0.0013117162,0.002745622,0.027858995,0.07434131,0.09779668,0.05620862,0.01470674,0.031841647,0.10487856,0.0045117717,0.07142378,0.50849026,0.0038843413,Non-African
709,jp sanchez,1,sanchez,"GreaterEuropean,WestEuropean,Hispanic",0.00034359653,0.0022526789,0.0014957519,0.0033759132,0.0027345836,0.015728317,0.0026010883,0.016751476,0.29458553,0.0025140157,0.63482887,0.022272998,0.0005151678,Non-African
716,js watson,1,watson,"GreaterEuropean,British",0.0045836484,0.010032765,0.000927645,0.0014896169,0.00012875152,0.9493017,0.0008269843,0.009762301,0.004260303,0.0005757792,0.014532683,0.0026242572,0.0009534375,Non-African
715,js grotstein,1,grotstein,"GreaterEuropean,Jewish",0.0013144949,0.00023908041,0.0009720047,0.0002031545,0.005116718,0.069377154,0.21531732,0.6239267,0.015523296,0.041523274,0.016924405,0.00034588407,0.009216546,Non-African
714,js bedford,1,bedford,"GreaterEuropean,British",0.0032102056,0.00045423512,0.0003791176,0.00050929346,0.0002241153,0.9814123,0.00019551767,0.004907372,0.0038025132,0.00027300528,0.0037288005,0.00042967373,0.00047385046,Non-African
713,jr ottman,1,ottman,"GreaterEuropean,Jewish",0.0010232711,0.0013957018,0.0003215718,0.0027867341,0.008003655,0.085137,0.049573816,0.7820973,0.015354909,0.03404397,0.008775797,0.008812287,0.0026740632,Non-African
712,jr miller,1,miller,"GreaterEuropean,British",0.003769651,0.0067407554,0.011022751,0.0052234773,0.0026714962,0.6727783,0.021695066,0.20141514,0.026092317,0.009855739,0.022590345,0.013409493,0.0027353317,Non-African
711,jr feagin,1,feagin,"GreaterEuropean,WestEuropean,French",0.005307086,0.0047475286,0.0025547887,0.012716173,0.0026309793,0.1809442,0.25319505,0.045557935,0.4118636,0.0030441203,0.0121729225,0.06457766,0.0006879456,Non-African
710,jr boly,1,boly,"GreaterEuropean,British",0.00939794,0.008279507,0.028310856,0.07992054,0.012088007,0.58872736,0.036250886,0.026506517,0.06325717,0.030635437,0.03480849,0.040726434,0.041090913,Non-African
708,jp ray,1,ray,"GreaterEuropean,British",0.0025198048,0.0013243437,0.21268189,0.019427804,0.03633357,0.43686035,0.008258163,0.060433757,0.13349058,0.0067758467,0.053132836,0.011089269,0.017671773,Non-African
718,jt clarke,1,clarke,"GreaterEuropean,British",0.010367415,0.0016666227,0.018171784,0.005273477,0.0047527268,0.91549814,0.0016760498,0.003938139,0.025802722,0.0006214071,0.007903958,0.0038954464,0.00043209223,Non-African
707,jp mahaffy,1,mahaffy,"GreaterEuropean,British",0.00038598973,4.8275415e-06,0.000894239,0.09155473,0.0033377053,0.89544964,6.692998e-05,0.0023565406,0.0010095149,8.8360124e-05,0.0042734486,0.000201658,0.00037638296,Non-African
706,jp bowen,1,bowen,"GreaterEuropean,British",0.04727905,0.0047631315,0.00071976375,0.01439649,0.0030836936,0.8512439,0.0023312273,0.04522964,0.016623702,0.0016572123,0.005242894,0.0042053955,0.0032239333,Non-African
705,jo haley,1,haley,"GreaterEuropean,British",0.0031727203,0.0014485662,0.002554781,0.01238178,0.020765606,0.8757661,0.0020457448,0.037637662,0.017181303,0.0048085963,0.008452358,0.008314582,0.0054701776,Non-African
704,jn nelson,1,nelson,"GreaterEuropean,British",0.00085194473,0.005927073,0.0023267488,0.008070988,0.0048963944,0.60572577,0.012143608,0.18770666,0.018105468,0.003436253,0.012801068,0.010595084,0.12741295,Non-African
702,jma smith,1,smith,"GreaterEuropean,British",0.0025730792,0.0041091386,0.0022330591,0.0053758896,0.0028027182,0.93060255,0.0009448234,0.015394839,0.015283785,0.0019486102,0.012589142,0.003485974,0.0026564354,Non-African
701,jm susperregui,1,susperregui,"GreaterEuropean,WestEuropean,Hispanic",0.0007566335,0.001248936,0.001653964,0.004323048,0.0002414934,0.053085186,0.0018812036,0.0026577238,0.35974205,0.0055033956,0.54168904,0.026967758,0.00024964646,Non-African
700,jm roche,1,roche,"GreaterEuropean,WestEuropean,French",0.016859492,0.0006467521,0.0021453588,0.011736655,0.002744872,0.10893855,0.007220724,0.015035935,0.39922687,0.0034982965,0.3602772,0.057514973,0.014154215,Non-African
717,jsp lomelı,1,lomelı,"GreaterEuropean,WestEuropean,Hispanic",0.0022496574,0.004156189,0.0010218063,0.051711462,0.009639756,0.0635765,0.04573597,0.060630146,0.24780995,0.014224413,0.43062916,0.060264315,0.008350591,Non-African
719,jt matthews,1,matthews,"GreaterEuropean,British",0.0016408077,0.0012609853,0.030515602,0.00093878555,0.0007970003,0.94037706,0.0005788063,0.008603992,0.0022732408,0.0005946455,0.008900662,0.0026569148,0.00086153107,Non-African
653,jb camps,1,camps,"GreaterEuropean,British",0.0013811666,0.0025946146,0.042976383,0.0033212758,0.046652358,0.627143,0.027838627,0.08678056,0.11478179,0.017330835,0.018912684,0.003533228,0.0067535006,Non-African
734,k gyires,1,gyires,"GreaterAfrican,Africans",0.02259049,0.010083066,0.25038558,0.43178508,0.04064538,0.038755316,0.020736724,0.040176556,0.0124522485,0.015529,0.06028947,0.0060245697,0.050546605,African
741,k maharaj,1,maharaj,"Asian,IndianSubContinent",0.00013871213,0.000117846575,0.9864158,0.001006106,0.0022965383,0.0031892825,0.0001114274,0.0013867669,0.0038711317,4.93649e-05,0.0010670188,0.0002467113,0.00010319206,Non-African
740,k kristiansen,1,kristiansen,"GreaterEuropean,WestEuropean,Nordic",1.6824242e-05,3.677101e-05,2.5852376e-05,1.7855933e-05,0.00013574967,5.004941e-05,0.0004547502,0.00022922673,3.007021e-05,0.00017073653,9.751208e-05,0.00035698296,0.99837756,Non-African
739,k kearns,1,kearns,"GreaterEuropean,British",0.002294534,0.0033695248,0.003246731,0.0017557972,0.0002706112,0.9475154,0.0006612815,0.014274203,0.014629872,0.0007938682,0.008262528,0.0017937308,0.0011318972,Non-African
738,k karlzen,1,karlzen,"GreaterEuropean,WestEuropean,Germanic",0.0007252653,0.0006301271,5.581395e-05,0.0033308952,0.003546193,0.0074391956,0.051102098,0.19430275,0.07182047,0.47558802,0.028005105,0.023297613,0.14015642,Non-African
737,k kadar,1,kadar,"Asian,IndianSubContinent",0.00015062782,0.00043488387,0.83197606,0.0064345542,0.1273615,0.005746166,0.0020641366,0.0146632,0.0030923039,0.0006781857,0.0030317616,0.00093072496,0.0034360145,Non-African
736,k hausler,1,hausler,"GreaterEuropean,WestEuropean,Germanic",0.0016180961,0.0016697244,0.0011245027,0.0015962544,0.0012003221,0.04037593,0.016922139,0.12150616,0.07157818,0.5054396,0.048808992,0.034203526,0.15395658,Non-African
735,k hanson,1,hanson,"GreaterEuropean,British",0.0035354402,0.0050728424,0.0007183354,0.0035146545,0.0008965275,0.9085769,0.001112446,0.014090046,0.02357934,0.0026009127,0.0154573,0.0063424623,0.014502763,Non-African
733,k goldmann,1,goldmann,"GreaterEuropean,Jewish",0.0017491195,0.0008217754,0.0001892337,0.00033782283,0.00018531838,0.025646368,0.01946177,0.921506,0.0055073304,0.017048657,0.0026659952,0.0023821907,0.002498502,Non-African
720,jv campagna,1,campagna,"GreaterEuropean,WestEuropean,Italian",0.0017543349,0.00065402465,0.0002833933,0.0006799017,0.0007391032,0.006799091,0.003966798,0.0051949346,0.040130675,0.0010899367,0.07501087,0.86229193,0.0014050254,Non-African
732,k garth,1,garth,"GreaterEuropean,British",0.018546015,0.00579866,0.1002946,0.005183732,0.004824679,0.5621825,0.040616944,0.14401338,0.05330218,0.015379294,0.030692495,0.0050923107,0.014073211,Non-African
731,k freeman,1,freeman,"GreaterEuropean,British",0.0011603514,0.0014489463,0.0020803094,0.0013246373,0.005836771,0.7027389,0.004689199,0.23968217,0.010548671,0.009490237,0.012615249,0.0057108267,0.0026737596,Non-African
729,k ducey,1,ducey,"GreaterEuropean,British",0.001603043,0.00059321994,0.003594818,0.0021236658,0.0008274659,0.7673415,0.0018903736,0.0071688015,0.1872136,0.0016000266,0.011483183,0.013222043,0.0013382563,Non-African
727,k coull,1,coull,"GreaterEuropean,British",0.003800589,0.0006723746,0.0019818186,0.0044560507,0.0010195614,0.92850506,0.00043616313,0.00652603,0.043413777,0.00064125215,0.0026364315,0.0016222218,0.0042885575,Non-African
726,k chamberlain,1,chamberlain,"GreaterEuropean,British",0.00021978111,0.0011721798,0.004344551,0.0001698285,0.00027207632,0.9354587,0.0003118573,0.0016704072,0.044261456,0.002820875,0.0067198495,0.0018965724,0.0006819903,Non-African
724,k anderson,1,anderson,"GreaterEuropean,British",0.00096043694,0.0027006054,0.0013392568,0.006829529,0.0025942964,0.76703686,0.003645611,0.030718414,0.0900473,0.011320328,0.016149482,0.015503822,0.051154103,Non-African
722,jw hoover,1,hoover,"GreaterEuropean,British",0.0028753262,0.002754951,0.025396854,0.0046711834,0.0067934305,0.7955197,0.008638995,0.07773904,0.024417827,0.011979516,0.027168332,0.0057055717,0.00633934,Non-African
699,jm di diego,1,di diego,"GreaterEuropean,WestEuropean,Italian",0.0004764928,0.00015656165,0.000942068,0.12650277,0.0011167321,0.049761537,0.0005730835,0.011296139,0.14022186,0.0042195464,0.08576049,0.5787994,0.00017342293,Non-African
698,jm derr,1,derr,"GreaterEuropean,British",0.0012968066,0.0012494875,0.0045232014,0.00067953736,0.0055254665,0.8523118,0.00715926,0.038374383,0.04465612,0.028746985,0.009051451,0.0012340128,0.005191411,Non-African
697,jm delcolle,1,delcolle,"GreaterEuropean,WestEuropean,French",0.00062007,0.00013749253,0.00092686416,0.00077305076,0.00025522456,0.16668464,0.00026665977,0.0016329519,0.7850962,0.00030289535,0.011103797,0.031192463,0.0010076778,Non-African
663,je fischbein,1,fischbein,"GreaterEuropean,Jewish",0.03454842,0.0004331443,0.0016992055,0.0022781184,0.007360441,0.12509643,0.016200386,0.41511863,0.11713611,0.24659877,0.027704619,0.0025494974,0.0032762135,Non-African
671,je sanchez,1,sanchez,"GreaterEuropean,WestEuropean,Hispanic",0.00034359653,0.0022526789,0.0014957519,0.0033759132,0.0027345836,0.015728317,0.0026010883,0.016751476,0.29458553,0.0025140157,0.63482887,0.022272998,0.0005151678,Non-African
670,je limon,1,limon,"GreaterEuropean,WestEuropean,French",0.07125599,0.019920273,0.0016025729,0.003588744,0.017525364,0.11800843,0.02020521,0.1827373,0.41741595,0.0027620033,0.024294285,0.054593574,0.066090316,Non-African
669,je kutac,1,kutac,"GreaterAfrican,Muslim",0.0027672201,0.0028046963,0.1109757,0.075081944,0.48170155,0.013649492,0.1257256,0.119945765,0.034166217,0.0038613225,0.011920575,0.004184445,0.013215475,African
668,je jensen,1,jensen,"GreaterEuropean,WestEuropean,Nordic",0.0004306652,0.0033893022,0.00021319078,0.0002685832,0.00016552012,0.015981283,0.0006938769,0.0030438716,0.0016751491,0.00611398,0.001167679,0.0032244215,0.9636325,Non-African
667,je hoover,1,hoover,"GreaterEuropean,British",0.0028753262,0.002754951,0.025396854,0.0046711834,0.0067934305,0.7955197,0.008638995,0.07773904,0.024417827,0.011979516,0.027168332,0.0057055717,0.00633934,Non-African
666,je hogle,1,hogle,"GreaterEuropean,British",0.0066216965,0.003619655,0.009718525,0.021938683,0.0034707536,0.71280134,0.017630829,0.06746393,0.04071312,0.011109854,0.017256523,0.012720327,0.074934795,Non-African
664,je gedo,1,gedo,"Asian,GreaterEastAsian,Japanese",0.022568844,0.30344254,0.0023439913,0.19373046,0.009806362,0.031037588,0.015245888,0.023952428,0.06134854,0.0126072215,0.12686056,0.19558059,0.0014749437,Non-African
662,je bauer,1,bauer,"GreaterEuropean,WestEuropean,Germanic",0.014862627,0.0009777513,0.0038479993,0.00698341,0.013178118,0.14851505,0.09035356,0.21464144,0.121495694,0.29283085,0.070587784,0.0032452638,0.018480478,Non-African
696,jm alcrudo,1,alcrudo,"GreaterEuropean,WestEuropean,Italian",0.005924551,0.0028393238,0.0036614276,0.0045142174,0.006649166,0.07425682,0.005438232,0.052126456,0.03148442,0.0038691603,0.2713893,0.53589416,0.0019527428,Non-African
661,jd underwood,1,underwood,"GreaterEuropean,British",0.011408702,0.0009543046,0.0001605113,0.0006667529,4.8896072e-05,0.9481926,0.00020194855,0.005199156,0.019651232,0.004699255,0.001604931,0.0071541253,5.7623984e-05,Non-African
659,jd congdon,1,congdon,"GreaterEuropean,British",0.06221084,0.001057073,0.011739555,0.0036818318,0.0002678325,0.7689871,0.00027777164,0.011230254,0.11786239,0.0001640235,0.011894492,0.01045271,0.00017415475,Non-African
658,jd applegate,1,applegate,"GreaterEuropean,British",0.0020589647,0.0034377857,0.00470967,0.025908787,0.020404685,0.3309888,0.0033717304,0.1334252,0.1262804,0.024788177,0.04858035,0.2666987,0.009346814,Non-African
657,jd anderson,1,anderson,"GreaterEuropean,British",0.00096043694,0.0027006054,0.0013392568,0.006829529,0.0025942964,0.76703686,0.003645611,0.030718414,0.0900473,0.011320328,0.016149482,0.015503822,0.051154103,Non-African
656,jch nunez,1,nunez,"GreaterEuropean,WestEuropean,Hispanic",0.00026392844,0.0034970443,0.00045049758,0.0044129803,0.0071138428,0.006620446,0.0036665436,0.0155048445,0.064238064,0.00037872096,0.8825098,0.0108724665,0.00047091494,Non-African
655,jc lovett,1,lovett,"GreaterEuropean,British",0.0026539613,0.0012668635,0.0053161043,0.00082892965,0.0006463377,0.940829,0.004846091,0.022569254,0.0077820513,0.0002012852,0.0060215658,0.0025394931,0.004499014,Non-African
654,jc frost,1,frost,"GreaterEuropean,British",0.0063136565,0.0015274803,0.0011121981,0.00061449036,0.0039060332,0.8203901,0.0120523535,0.08639413,0.030405179,0.014364417,0.009599338,0.0017160465,0.0116044935,Non-African
672,jeg rizo,1,rizo,"GreaterEuropean,WestEuropean,Hispanic",0.0020531332,0.14217313,0.007189913,0.0037666112,0.011966197,0.044570368,0.003132794,0.023215508,0.113192976,0.004706071,0.5836048,0.058374643,0.002053853,Non-African
673,jf chuchiak,1,chuchiak,"Asian,GreaterEastAsian,EastAsian",0.9116543,0.002877805,0.0033315807,0.004707391,0.018111115,0.0028031883,0.017965721,0.012956027,0.012877626,0.0019991389,0.0015004736,0.0074655823,0.0017499921,Non-African
675,jf fronton,1,fronton,"GreaterEuropean,British",0.0074753906,0.0010935862,0.002035048,0.0068412535,0.0061929715,0.7497324,0.010185945,0.16422589,0.022176692,0.0037578768,0.009600733,0.0054978277,0.01118433,Non-African
676,jf mccadden,1,mccadden,"GreaterEuropean,British",0.0009172537,0.0024524261,6.37896e-05,0.0016337599,0.00010418079,0.98378813,4.654155e-05,0.0042441604,0.0030108495,0.00018440679,0.0024832697,0.0010194487,5.1831652e-05,Non-African
695,jl strychasz,1,strychasz,"GreaterEuropean,British",0.009104071,0.0077547613,0.0009888904,0.0024371718,0.0028349226,0.4953883,0.055340566,0.25997818,0.024696877,0.02380247,0.053001076,0.06234927,0.002323515,Non-African
693,jl le quellec,1,le quellec,"GreaterEuropean,WestEuropean,French",1.618023e-05,2.586839e-05,0.00013920252,9.812061e-05,6.746999e-05,0.01310282,0.00021609079,0.00015362506,0.97850287,0.00038489688,0.004968084,0.0017978395,0.0005268513,Non-African
692,jl fumado alsina,1,fumado alsina,"GreaterEuropean,WestEuropean,Italian",0.0073698033,0.0076194475,0.002449486,0.022544544,0.010360442,0.0675643,0.08264135,0.039545406,0.04209455,0.00077772187,0.18029304,0.53587276,0.00086720195,Non-African
