,surname,count,"Asian,GreaterEastAsian,EastAsian","Asian,GreaterEastAsian,Japanese","Asian,IndianSubContinent","GreaterAfrican,Africans","GreaterAfrican,Muslim","GreaterEuropean,British","GreaterEuropean,EastEuropean","GreaterEuropean,Jewish","GreaterEuropean,WestEuropean,French","GreaterEuropean,WestEuropean,Germanic","GreaterEuropean,WestEuropean,Hispanic","GreaterEuropean,WestEuropean,Italian","GreaterEuropean,WestEuropean,Nordic",race,african
2492,saidou tall,1,0.010290237,0.016383275,0.013243528,0.22592886,0.15564255,0.06584321,0.028797645,0.13252789,0.25793988,0.005141821,0.08258896,0.0050242,0.0006479053,"GreaterEuropean,WestEuropean,French",Non-African
2493,torres,1,0.00030445578,0.00048143382,0.0016056321,0.0024740505,0.001145697,0.034383643,0.0011688509,0.006598078,0.010208759,0.00071751047,0.93751585,0.0025835957,0.000812394,"GreaterEuropean,WestEuropean,Hispanic",Non-African
2494,tour news,1,0.0032768901,0.007176161,0.000605393,0.04696297,0.0038597432,0.8958618,0.0007692856,0.0060166423,0.0039375084,0.006003935,0.017788218,0.0072247754,0.0005165274,"GreaterEuropean,British",Non-African
2495,petrie,1,0.0008175673,0.0002013571,0.011688718,0.016020156,0.0004173462,0.8704545,0.0027460277,0.011852079,0.045300342,0.014211087,0.020035293,0.005386898,0.00086869666,"GreaterEuropean,British",Non-African
2496,tintoretto,1,0.00047424223,0.00040279323,0.0017683668,0.00025494889,0.00025465098,0.016108947,0.00207732,0.036182236,0.040840033,0.004095937,0.15189263,0.7423004,0.0033475428,"GreaterEuropean,WestEuropean,Italian",Non-African
2497,townley,1,0.0056743473,0.0032410407,0.0010084967,0.0014222239,0.00036016988,0.95450187,0.0006203807,0.004759737,0.008072584,0.0025691781,0.015990363,0.0013615432,0.0004181127,"GreaterEuropean,British",Non-African
2498,tracy,1,0.010080781,0.0054120403,0.0031249716,0.001988891,0.002827834,0.85065925,0.0062254965,0.037153292,0.036974005,0.007483271,0.021926008,0.008777399,0.0073666917,"GreaterEuropean,British",Non-African
2499,traiteur auchan,1,0.0014193269,0.0039045417,0.0012908234,0.003477474,0.0007666427,0.0096756285,0.029318366,0.010482482,0.64349234,0.2360263,0.053846627,0.006100719,0.0001987839,"GreaterEuropean,WestEuropean,French",Non-African
2500,trajan,1,0.0034005225,0.00934472,0.5991696,0.008982638,0.013909405,0.08222581,0.034918536,0.0893479,0.048796058,0.019408457,0.048702225,0.034390923,0.0074031325,"Asian,IndianSubContinent",Non-African
2501,trans-saharan,1,0.008692267,0.012997755,0.06949455,0.010806452,0.14547227,0.58420134,0.003376419,0.037304748,0.018761931,0.0057179704,0.081732325,0.01358166,0.007860321,"GreaterEuropean,British",Non-African
2502,transformations,1,0.0042260084,0.0026890556,0.029139359,0.17669956,0.018844822,0.45429844,0.048070572,0.061883252,0.045828484,0.020288356,0.026658166,0.10958863,0.0017852173,"GreaterEuropean,British",Non-African
2503,perth,1,0.003164039,0.0015223509,0.049797297,0.0020947552,0.0021900411,0.61792547,0.02112101,0.112712026,0.07392551,0.040966075,0.035297457,0.013258756,0.026025137,"GreaterEuropean,British",Non-African
2504,transnat'l,1,0.00013654632,0.003837768,0.0025061276,0.025061771,0.011816376,0.10925022,0.066643335,0.017821385,0.008514536,0.05168573,0.007920976,0.26953608,0.4252692,"GreaterEuropean,WestEuropean,Nordic",Non-African
2505,traunecker,1,0.0016101466,0.0016754727,0.006666596,0.0023294513,0.0010896749,0.11857227,0.17323335,0.3597487,0.0785271,0.18156756,0.047771145,0.012552159,0.014656365,"GreaterEuropean,Jewish",Non-African
2506,persian,1,0.005167661,0.0074283555,0.079305105,0.022584196,0.060615715,0.3257985,0.09079366,0.13990884,0.11973883,0.02673153,0.08844955,0.029227879,0.0042501437,"GreaterEuropean,British",Non-African
2507,travis amanda plummer,1,0.00093933655,0.02469842,0.20716271,0.022582224,0.020409243,0.05185103,0.0045724846,0.010701305,0.01141362,0.01584622,0.22449496,0.37696967,0.02835878,"GreaterEuropean,WestEuropean,Italian",Non-African
2508,treue,1,0.008809914,0.00017555384,0.00033262096,0.01702143,0.0019437767,0.5906571,0.004463242,0.06902818,0.25196058,0.008563812,0.041360904,0.0017396697,0.003943159,"GreaterEuropean,British",Non-African
2509,trip,1,0.05791423,0.004348569,0.014137222,0.0445118,0.012645002,0.60468,0.017946292,0.057346467,0.09066646,0.01314885,0.046716843,0.016289948,0.01964833,"GreaterEuropean,British",Non-African
2510,trois,1,0.0072090784,0.00060270104,0.01967369,0.0043912716,0.0054337457,0.26381582,0.018871421,0.030067155,0.44682753,0.113574244,0.029780064,0.04534087,0.0144124525,"GreaterEuropean,WestEuropean,French",Non-African
2511,tisone-,1,0.015509485,0.038597915,0.00038048407,0.05755252,0.015850035,0.2257097,0.10906278,0.2342441,0.016816821,0.016306713,0.034660023,0.03702611,0.19828334,"GreaterEuropean,Jewish",Non-African
2512,time space,1,0.0067892685,0.0069423984,0.0020833968,0.0013766815,0.008269544,0.6135214,0.0015796884,0.024957478,0.06740509,0.002999578,0.05183703,0.20891799,0.003320469,"GreaterEuropean,British",Non-African
2513,trotignon,1,0.0038767438,0.0017517444,0.0038852456,0.010648471,0.0009135087,0.05971352,0.038819984,0.013568162,0.69396776,0.005087675,0.0074464576,0.13642913,0.02389161,"GreaterEuropean,WestEuropean,French",Non-African
2514,theologie,1,0.0028543335,0.00037321335,0.021878373,0.07414359,0.00075716426,0.70510453,0.009815816,0.014750716,0.06623465,0.007187276,0.05835087,0.029095981,0.009453489,"GreaterEuropean,British",Non-African
2515,plasticien,1,0.0012761796,0.000655096,0.00081454427,0.0046802894,0.014132429,0.09011651,0.006475662,0.012441584,0.7892903,0.015033759,0.032623094,0.028940111,0.0035205127,"GreaterEuropean,WestEuropean,French",Non-African
2516,territorien,1,0.010486713,0.001425969,0.0013873379,0.00312032,0.0011653001,0.17375998,0.0008866887,0.008173527,0.75274444,0.0077909566,0.014983672,0.022127554,0.0019474855,"GreaterEuropean,WestEuropean,French",Non-African
2517,pixel,1,0.004280819,0.0010184592,0.0011092386,0.0028253892,0.004269855,0.0878258,0.018889606,0.09709707,0.58296365,0.011144079,0.16667135,0.018784093,0.0031205115,"GreaterEuropean,WestEuropean,French",Non-African
2518,tessier hastro-l,1,0.00063183426,0.002798409,0.0005900294,0.0112995505,0.0016540132,0.25658453,0.0027009356,0.08377243,0.02196684,0.002742606,0.023000702,0.5916785,0.0005795842,"GreaterEuropean,WestEuropean,Italian",Non-African
2519,tetro,1,0.0025131132,0.0101669375,0.0065797428,0.010619057,0.001938891,0.10845201,0.03533123,0.0478615,0.06890645,0.029935686,0.18165058,0.49524826,0.0007965545,"GreaterEuropean,WestEuropean,Italian",Non-African
2520,pisa,1,0.0027629703,0.0082987705,0.005983968,0.014071337,0.00097416254,0.010345055,0.011777672,0.006666513,0.009259315,0.0024369413,0.28564757,0.63852704,0.0032486706,"GreaterEuropean,WestEuropean,Italian",Non-African
2521,piotrovsky,1,5.5545228e-05,0.00013559697,5.506506e-05,0.00023690495,0.00037343474,0.008900574,0.7331356,0.18474184,0.0047595133,0.0023275923,0.061378263,0.0035209118,0.00037914392,"GreaterEuropean,EastEuropean",Non-African
2522,texts,1,0.0032402233,0.0031961685,0.028103344,0.002672918,0.002160664,0.87583166,0.008528966,0.049425486,0.008932843,0.0023214398,0.009854304,0.004369167,0.0013627332,"GreaterEuropean,British",Non-African
2523,thales,1,0.006602113,0.0023750416,0.0730812,0.016941026,0.04750724,0.30064183,0.023957206,0.0868512,0.055143394,0.039575327,0.19600996,0.07109587,0.08021865,"GreaterEuropean,British",Non-African
2524,thatcher,1,0.0044110133,0.0008388369,0.021602895,0.0016575711,0.0022170937,0.76522756,0.0052006715,0.036080286,0.089974284,0.010808354,0.02503621,0.018150873,0.018794328,"GreaterEuropean,British",Non-African
2525,the scarlett empress,1,0.030058753,0.0034249632,0.003807197,0.0062320745,0.0011256769,0.35519892,0.0015359812,0.000290447,0.42059004,0.009318862,0.0064537935,0.14246778,0.019495456,"GreaterEuropean,WestEuropean,French",Non-African
2526,pinheiro -,1,0.035959907,0.0032787211,0.005583004,0.011387416,0.024108527,0.14414549,0.0029414534,0.20328806,0.2735073,0.041161586,0.22699222,0.01634058,0.011305635,"GreaterEuropean,WestEuropean,French",Non-African
2527,thebaid,1,0.00046707797,0.00034027343,0.012753895,0.026586097,0.065130346,0.08977636,0.006530867,0.013143173,0.05990418,0.03529566,0.011662877,0.018692262,0.6597169,"GreaterEuropean,WestEuropean,Nordic",Non-African
2528,theiss,1,0.0062572244,0.0008962916,0.00087598537,0.003656442,0.008902807,0.15282579,0.015817761,0.44166607,0.054715645,0.24575809,0.03473707,0.024826037,0.009064735,"GreaterEuropean,Jewish",Non-African
2529,theor,1,0.020642037,0.015190683,0.043401185,0.054195426,0.011242371,0.4870039,0.017206011,0.08317688,0.04628476,0.0036834958,0.072286054,0.12342114,0.02226609,"GreaterEuropean,British",Non-African
2530,thy bosom,1,0.002326117,0.0063822335,0.002010361,0.0013502442,0.0007888274,0.93587583,0.0019289907,0.0060634427,0.010143288,0.0028300444,0.00987784,0.011677314,0.00874552,"GreaterEuropean,British",Non-African
2531,pilon 's,1,0.0016993637,0.00070935773,0.02106648,0.022307787,0.0072366013,0.5849471,0.0027819506,0.16563854,0.10300009,0.0014684398,0.080384776,0.0084470445,0.00031243995,"GreaterEuropean,British",Non-African
2532,these,1,0.0035844867,0.0038296287,0.029846342,0.031588964,0.0051994734,0.067113996,0.031389136,0.029747928,0.030621707,0.031344354,0.057995483,0.14529084,0.53244764,"GreaterEuropean,WestEuropean,Nordic",Non-African
2533,pillagers,1,0.007176258,0.0029503803,0.013520866,0.0022118506,0.001694559,0.6867633,0.0034503653,0.017341422,0.20563109,0.01089743,0.011204866,0.034331508,0.0028261833,"GreaterEuropean,British",Non-African
2534,pigalle,1,0.003017264,0.00078819663,0.0031342523,0.005255058,0.00085589685,0.19056807,0.0016446592,0.003600695,0.6192013,0.0007389235,0.026718479,0.1411176,0.003359523,"GreaterEuropean,WestEuropean,French",Non-African
2535,pierre-francois,1,0.003183006,0.00014452315,0.0023262077,0.0010474075,0.00021176453,0.92964935,6.212402e-05,0.0037612128,0.051483646,0.00071032456,0.0033694336,0.0033649572,0.0006860752,"GreaterEuropean,British",Non-African
2536,thiele,1,0.003205096,0.0019958504,0.014145517,0.02120279,0.0018755429,0.34440932,0.021106428,0.09487847,0.2539344,0.12695034,0.014252206,0.075186096,0.026857898,"GreaterEuropean,British",Non-African
2537,thorncroft,1,0.0030687125,0.003278831,0.00012159062,0.0014769016,0.0004707356,0.8984636,0.0022333376,0.015171756,0.009274989,0.0044116676,0.004804803,0.032835513,0.024387568,"GreaterEuropean,British",Non-African
2538,pierce elsa,1,0.003043165,0.027131319,0.00733515,0.0035295945,0.004398499,0.035741128,0.11491894,0.03309499,0.08263487,0.0025835072,0.47884932,0.20335193,0.0033875883,"GreaterEuropean,WestEuropean,Hispanic",Non-African
2539,pierce 's,1,0.006741914,0.0043262173,0.10453609,0.13252622,0.0020716887,0.5754853,0.0046490445,0.009242018,0.035389952,0.000454467,0.062497474,0.060335107,0.0017445774,"GreaterEuropean,British",Non-African
2540,picot,1,0.002117202,0.0014054503,0.0025073458,0.004480001,0.00058321364,0.12146801,0.0024261805,0.011440275,0.829134,0.0011912704,0.00834362,0.013983872,0.00091957935,"GreaterEuropean,WestEuropean,French",Non-African
2541,pickering,1,0.0007649011,0.0014536681,0.006097901,0.0056940853,0.0038828657,0.8976389,0.008099235,0.011120173,0.007502124,0.026147656,0.021050053,0.0020949547,0.008453568,"GreaterEuropean,British",Non-African
2542,thurman,1,0.0032892886,0.0013064841,0.079152375,0.0012932547,0.0034381114,0.7370195,0.011705213,0.08843137,0.03787885,0.007101155,0.020964552,0.0055055837,0.0029142566,"GreaterEuropean,British",Non-African
2543,picco,1,0.00041078616,0.0018847758,0.00012561433,0.0019471279,0.0041173077,0.010148921,0.0003872383,0.0023017724,0.017063724,0.0007688374,0.11548611,0.8450239,0.00033396453,"GreaterEuropean,WestEuropean,Italian",Non-African
2544,picasso’s,1,0.0024760214,0.0051560374,0.0019322624,0.017902413,0.013945065,0.06842055,0.020193389,0.078587495,0.4054975,0.019769508,0.21429704,0.1453992,0.0064235455,"GreaterEuropean,WestEuropean,French",Non-African
2545,peret,1,0.0022278505,0.00090747664,0.02271724,0.007236039,0.0069815107,0.21679804,0.016912062,0.09773703,0.5182166,0.006505703,0.061195415,0.034324046,0.008240874,"GreaterEuropean,WestEuropean,French",Non-African
2546,peoples,1,0.008952163,0.010377671,0.05087844,0.03126083,0.13755964,0.2849484,0.026998835,0.06856725,0.020967312,0.018877763,0.2635465,0.07554878,0.0015163949,"GreaterEuropean,British",Non-African
2547,plea,1,0.020581065,0.012583197,0.003191142,0.0072526108,0.0057366746,0.27906808,0.07264889,0.05727835,0.17350675,0.0058602844,0.13258107,0.18597566,0.043736234,"GreaterEuropean,British",Non-African
2548,parkhurst papers,1,0.0031766233,0.00066992326,0.0006519117,0.00031272083,0.0010196574,0.95317835,0.0013096012,0.0014888298,0.008465846,0.002648667,0.004356529,0.0075918227,0.0151294125,"GreaterEuropean,British",Non-African
2549,paste,1,0.002936343,0.00059611147,0.01679989,0.009635416,0.0067648627,0.16486153,0.017098304,0.06637023,0.29720807,0.0047040554,0.3011049,0.103270724,0.008649543,"GreaterEuropean,WestEuropean,Hispanic",Non-African
2550,tutankamon,1,0.025080817,0.004373795,0.048505913,0.39921638,0.11956338,0.054343525,0.14132844,0.049024895,0.07961414,0.0039926968,0.014288333,0.014744744,0.04592291,"GreaterAfrican,Africans",African
2551,tutankhaten,1,0.00040017406,2.4625564e-05,0.0021533929,0.005974367,0.06182201,0.012121903,0.8718515,0.018159624,0.003123508,0.011413686,0.0069170427,0.0003835199,0.0056546237,"GreaterEuropean,EastEuropean",Non-African
2552,tutu,1,0.0017432099,0.00068846665,0.018579636,0.6042806,0.12400021,0.05082483,0.010904969,0.027740598,0.07826977,0.0009326175,0.035378277,0.044670735,0.0019861176,"GreaterAfrican,Africans",African
2553,parton,1,0.012158291,0.0030674818,0.0039187605,0.0017067842,0.0005225313,0.8576887,0.0017000345,0.032771666,0.06616009,0.0008062966,0.0088256495,0.009229186,0.0014445386,"GreaterEuropean,British",Non-African
2554,partn,1,0.04117996,0.0014418364,0.023252571,0.0014924414,0.040858958,0.10608377,0.2103163,0.14639367,0.03111411,0.13557531,0.05440589,0.007780891,0.20010427,"GreaterEuropean,EastEuropean",Non-African
2555,part,1,0.02266704,0.011867596,0.028770434,0.0011234371,0.0046151895,0.59398097,0.023521882,0.04458893,0.20676729,0.0138101075,0.03583864,0.01021289,0.002235625,"GreaterEuropean,British",Non-African
2556,twin,1,0.0005126688,0.00036386924,0.0004123627,0.00072280894,0.00011335508,0.98747766,0.00017327895,0.0026264016,0.0047137514,0.0003952797,0.0017051712,0.00053165766,0.000251746,"GreaterEuropean,British",Non-African
2557,twins,1,0.01241104,0.007475221,0.004865831,0.0042790533,0.0017513292,0.92155373,0.00045006516,0.008034416,0.012494481,0.0065778526,0.013487323,0.004581716,0.0020378295,"GreaterEuropean,British",Non-African
2558,parliament,1,0.0034580834,0.0030157971,0.01709422,0.003160516,0.008516323,0.36357135,0.016536223,0.016488448,0.24264854,0.0035914374,0.13879432,0.18212943,0.0009952866,"GreaterEuropean,British",Non-African
2559,tythacott,1,0.0022569136,0.003194673,0.0040953183,0.0014202907,0.0014628713,0.9544966,0.0033939192,0.011115562,0.008542134,0.00030049708,0.005223804,0.0030450209,0.0014523386,"GreaterEuropean,British",Non-African
2560,tythacott american journal,1,0.0061662095,0.0029616144,0.02073324,0.010351082,0.010190832,0.42805877,0.017762909,0.005940701,0.34546322,0.0104509825,0.06183629,0.08004965,3.4503442e-05,"GreaterEuropean,British",Non-African
2561,parkhurst papers monuments,1,0.011294949,0.022189356,0.008901891,0.0070122876,0.07915483,0.6651034,0.019661749,0.007888775,0.011135676,0.0068981033,0.024393171,0.11517572,0.021190118,"GreaterEuropean,British",Non-African
2562,parkhurst papers list,1,0.00851393,0.0052313297,0.0011026851,0.00058469136,0.0079491185,0.8689502,0.0008791267,0.0010961944,0.01799849,0.00064307894,0.010605916,0.012926308,0.06351886,"GreaterEuropean,British",Non-African
2563,uffizi,1,0.0021681117,0.0004478297,0.0018654785,0.017266946,0.0243405,0.39643878,0.0040999455,0.028755844,0.12801754,0.008740263,0.02870915,0.35319808,0.0059514777,"GreaterEuropean,British",Non-African
2564,turnbull michael pickering,1,0.008393363,0.017478785,0.031549834,0.03234314,0.01746856,0.5580936,0.03346547,0.019800462,0.01032751,0.01930491,0.18420072,0.055418067,0.012155534,"GreaterEuropean,British",Non-African
2565,uganda,1,0.0013783493,0.19049905,0.005392423,0.30001935,0.0033757777,0.038549304,0.008791307,0.012904446,0.026209105,0.0076924646,0.29881108,0.102598466,0.0037788155,"GreaterAfrican,Africans",African
2566,ugbomah,1,0.006870069,7.863082e-06,3.7556692e-05,0.95915365,0.00051196583,0.017839305,0.00024141236,0.011803637,0.0006486156,0.00022829493,0.0022411803,0.00036970308,4.666372e-05,"GreaterAfrican,Africans",African
2567,ulsterman,1,0.010611957,0.0093621025,0.0005246418,0.026513822,0.0070025055,0.037765402,0.1617709,0.16482742,0.006540144,0.11194023,0.014142438,0.016583607,0.43241486,"GreaterEuropean,WestEuropean,Nordic",Non-African
2568,ulusogu,1,0.07094131,0.0052810623,0.01876933,0.5006475,0.14329313,0.07254353,0.04555265,0.057342626,0.009957346,0.0024315217,0.0135504035,0.004077652,0.055611983,"GreaterAfrican,Africans",African
2569,un,1,0.23799469,0.44426754,0.08683956,0.015697192,0.0066384315,0.03213374,0.015628064,0.023207428,0.01427825,0.014756762,0.0067019854,0.07887407,0.022982294,"Asian,GreaterEastAsian,Japanese",Non-African
2570,und,1,0.006762795,0.007800617,0.45917875,0.0030868575,0.0034876151,0.0935151,0.014060761,0.160571,0.021959135,0.035550367,0.0018591905,0.02470102,0.16746682,"Asian,IndianSubContinent",Non-African
2571,uninstaller,1,0.010494914,0.0042679394,0.0030677055,0.003410342,0.0048514483,0.26519477,0.047953997,0.15892127,0.16002052,0.10043467,0.05001293,0.11400795,0.077361576,"GreaterEuropean,British",Non-African
2572,parameter millimeterwave,1,0.0014932611,0.0049587702,0.015303504,0.0053059487,0.0010980364,0.85770696,0.0009888357,0.011842278,0.0025179817,0.0021272385,0.065956466,0.028266767,0.0024340474,"GreaterEuropean,British",Non-African
2573,parallels,1,0.005636061,0.0021828825,0.017120454,0.0061195,0.015584818,0.39894432,0.03163108,0.2817012,0.08872004,0.05211537,0.04003293,0.04885047,0.011360859,"GreaterEuropean,British",Non-African
2574,par,1,0.14258042,0.0049996627,0.44059786,0.004080376,0.059714936,0.022275804,0.012907034,0.028950872,0.059514243,0.010491623,0.16136736,0.04628047,0.00623938,"Asian,IndianSubContinent",Non-African
2575,unstrip,1,0.0073440266,0.0021877852,0.007845362,0.0164617,0.0027263076,0.58640987,0.019737687,0.22017129,0.045353606,0.0148191545,0.010130451,0.06308166,0.0037311146,"GreaterEuropean,British",Non-African
2576,uppsala,1,0.0025640712,0.0005540298,0.28680015,0.020628804,0.12134027,0.0903798,0.071603246,0.31137043,0.011444629,0.00962957,0.008495809,0.014504913,0.050684337,"GreaterEuropean,Jewish",Non-African
2577,ursa minor,1,0.00056208763,0.007588625,0.0012520921,0.002549675,0.0015524162,0.07450298,0.010970505,0.06274371,0.044857364,0.0022834912,0.2876503,0.50125617,0.002230507,"GreaterEuropean,WestEuropean,Italian",Non-African
2578,papathanassiou,1,9.135801e-05,6.8683345e-05,0.47532755,0.44490495,0.03046698,0.016848434,0.0053895554,0.0011066941,0.020022677,0.00012081785,0.0046736933,0.00096525974,1.3338856e-05,"Asian,IndianSubContinent",Non-African
2579,tuscan,1,0.062405743,0.01485999,0.007980203,0.01874121,0.007495324,0.6015645,0.004349981,0.0247022,0.16102564,0.004668845,0.025117539,0.06550632,0.0015825324,"GreaterEuropean,British",Non-African
